review,clean_text,rating,sentiment
"Barang dinyatakan hilang, tapi respon penjual sangat baik dan bukan penual yang salah. POKOKNYA JANGAN PAKAI KURIR REKOMENDASI UNTUK BARANG SEMAHAL INI. 
Checkout barang tanggal 28 Feb, tgl 1 Mar pesanan dikirim. Kemudian status resi stuck, mau komplain harus nunggu waktu yg telah ditentukan dulu, udah komplain prosesnya lama banget dan susah buat hubungi CS. Uang saya ketahan selama 14 hari tanpa ada kompensasi apapun! Ini sangat merugikan customer, pokoknya jangan pakai kurir rekomendasi, karena sistem kurir rekomendasi lempar lemparan dari satu ekspedisi ke ekspedisi lainnya👎👎👎. Akhirnya saya beli di platform sebelah yang pasti pasti aja",barang nyata hilang respon jual tual salah pokok pakai kurir rekomendasi barang mahal checkout barang tanggal feb tgl mar pesan kirim status resi stuck komplain nunggu tentu udah komplain proses banget susah hubung uang tahan kompensasi apa rugi customer pokok pakai kurir rekomendasi sistem kurir rekomendasi lempar lempar ekspedisi ekspedisi beli platform belah aja,5,positive
"Barang ori, packaging aman, dan adminnya responsif bgt 🫶🏻",barang ori packaging aman adminnya responsif bgt,5,positive
"Produk Ori, kondisi barang aman mulus, box masih tersegel, pengimannya juga cepet aman. packingnya rapih, bubble wrapnya tebel banget. harga juga oke lebih murah dibanding toko lain. thanks seller",produk ori kondisi barang aman mulus box segel kim cepet aman packingnya rapih bubble wrapnya tebel banget harga oke murah banding toko thanks seller,5,positive
"Barang sesuai spek, packing aman, pengiriman juga cepat. Dan yang paling penting aman & berfungsi dengan baik 👍👍",barang sesuai spek packing aman kirim cepat aman fungsi,5,positive
pengemasan cukup rapi dan aman...barang kondisi masih segel....kualitas tidak perlu diragukan 👍👍👍,emas rapi amanbarang kondisi segelkualitas ragu,5,positive
"barang original, bagus dan resmi
dapet yg digimap sesuai request, terimakasih banyak🙏",barang original bagus resmi dapet digimap sesuai request terimakasih,5,positive
"Respon seller cepat & informatif, packaging kokoh, box tersegel, garansi resmi. Very recommended.",respon seller cepat informatif packaging kokoh box segel garansi resmi very recommended,5,positive
"barang segel, packing rapih aman, seller fast respon, harga terbaik, sesuai dengan permintaan garansi GDN , pengiriman cepat, kurir ramah... tx seller tx kurir",barang segel packing rapih aman seller fast respon harga baik sesuai minta garansi gdn kirim cepat kurir ramah seller kurir,5,positive
"Barang 100% garansi resmi ibox, sudah terbukti, pengiriman cepat, respon toko cepat . pokoknya mantap 👍",barang garansi resmi ibox bukti kirim cepat respon toko cepat pokok mantap,5,positive
request ibox malah dikasih digimap ya sudahlah. bonus soft case dan tempered glass,request ibox kasih digimap bonus soft case tempered glass,5,positive
bagusss dan sesuai deskripsi kalo garansi jalan ketika HP baru dinyalakan. gokil sih😆,bagusss sesuai deskripsi kalo garansi jalan nyala gokil sih,5,positive
"Dapat barang original ibox, penjual sangat responsif, semoga awet.",barang original ibox jual responsif moga awet,5,positive
"Pake sameday datangnya sehari walaupun beda pulau. Dapat barang yg GDN udah req yg PA/A, tp gak masalah barangnya tetap ori dan baru. Istri senangnya minta ampun. Semoga rejekiku dilancarkan karena sudah membahagiakan istri.",pake sameday datang hari beda pulau barang gdn udah req paa gak barang ori istri senang ampun moga rejekiku lancar bahagia istri,5,positive
"box kotor. mgkin krn di simpan di gudang.
pertama kali beli HP online, awalnya agak takut, tp tryta aman. packing tebal
produk original.
dapat kode PA/A
Pengiriman cepat.",box kotor mgkin krn simpan gudang kali beli online takut tryta aman packing tebal produk original kode paa kirim cepat,5,positive
"original apple , dapat yang SA/A garansi GDN ..mantulll",original apple saa garansi gdn mantulll,5,positive
"Pengiriman cepat, bubblewrap tebel aman, produk sesuai dan ori. Top 👍🏽",kirim cepat bubblewrap tebel aman produk sesuai ori top,5,positive
"RECOMMENDED 🤩🤩 Pengiriman Cepat JKT-BDG 12 Jam, Packaging Aman & Tebel Banget, Dapet Unit PA/A, Garansi 2025.

Admin Fast Respon !!",recommended kirim cepat jktbdg jam packaging aman tebel banget dapet unit paa garansi admin fast respon,5,positive
"bergaransi,fitur ok,sesuai spesifikasi,pengiriman cepat,asli original,mantap👍",bergaransifitur oksesuai spesifikasipengiriman cepatasli originalmantap,5,positive
"fast respond seller, barang ori, semoga awett. TOP 👍👍",fast respond seller barang ori moga awett top,5,positive
"Alhamdulillah datang jg, makasih ya..
Garansi GDN 1Y start per-hari ini, lsg update 18.4, yang lain2 lsg dicek anak yang udah gk sabar nunggu dari kemarin, so far aman spertinya, thanks Bro 👍",alhamdulillah makasih garansi gdn start hari lsg update lsg cek anak udah sabar nunggu kemarin far aman spertinya thanks bro,5,positive
"Mantap barang garansi resmi, cuma packingnya kurang tebal, tapi alhamdulillah aman jayaaaaaa",mantap barang garansi resmi packingnya tebal alhamdulillah aman jayaaaaaa,5,positive
"barang sesuai masih segel
seler ramah dan amanah mantap👍👍👍",barang sesuai segel seler ramah amanah mantap,5,positive
"Seller ramah dan informatif, hp guud, tapi sayang bgt² kurir nya nyebelin, baru manggil 2 - 3x karna ga kedengeran didalem rumah, eh barang main dilempar aja, padahal gerbang ga digembok",seller ramah informatif guud sayang bgt kurir nya nyebelin manggil karna kedengeran dalem rumah barang main lempar aja gerbang gembok,5,positive
"Barang masih segel dan ada garansinya
Baru dateng banget tadi siang, baru di unboxing doang belum di apa2in, semoga aman dan awet.
Terimakasih",barang segel garansi dateng banget siang unboxing doang apain moga aman awet terimakasih,5,positive
"dapat garansi gdn ,barangnya juga asli tapi sayang udah gak ada bonus tg dan casing
overall mantap sih",garansi gdn barang asli sayang udah gak bonus casing overall mantap sih,5,positive
"seller fast respon, pengiriman cepat dan aman karena dicover asuransi juga biar lebih aman. semoga berfungsi & awet...",seller fast respon kirim cepat aman dicover asuransi biar aman moga fungsi awet,5,positive
"barang original masih segel pas sampe, baguss tapi dapetnya yg SA/A. pengirimannya aja yg bermasalah, SAP EXPRESS emg ga rekomen si parah ga dikirim2 mana status nya udh delivered pdhl barang blm diterima, saran aja matiin fitur buat kirim pake SAPX. so far so good si, semoga awett. Aamiin",barang original segel pas sampe baguss dapetnya saa kirim aja masalah sap express emg rekomen parah kirim status nya udh delivered pdhl barang blm terima saran aja matiin fitur kirim pake sapx far good moga awett aamiin,5,positive
Sesuai request yg diminta. Pengiriman cepat. Admin responsif. InsyaAllah ori. Semoga awet. Terimakasih,sesuai request kirim cepat admin responsif insyaallah ori moga awet terimakasih,5,positive
"Admin responsif dan membantu, barang dikirim tepat waktu, super aman dan Puji Tuhan dapat unit sesuai yang dipesan (PA/A)

Produk ori ya, ini review setelah penggunaan 1 bulan, battery health masih 100%, tidak ada masalah apapun (penggunaan ga bar bar ya, walaupun buat kadang buat ngonten) 👍🏼

Silahkan yang cari produk apple, toko ini trusted",admin responsif bantu barang kirim super aman puji tuhan unit sesuai pes paa produk ori review guna battery health apa guna bar bar kadang ngonten silah cari produk apple toko trusted,5,positive
"Mantab semua, packing tebal jadi aman buat hpnya, segel masih utuh.",mantab packing tebal aman hpnya segel utuh,5,positive
"Hp Original, respon toko cepat, dan pengiriman cepat",original respon toko cepat kirim cepat,5,positive
kualitas barang original. sepadan dengan harganya,kualitas barang original padan harga,5,positive
"Chat cukup reponsif, akan tetapi waktu pengiriman molor. ketika di tanya dikirim kapan katanya jam 11. tapi jam 11 belum dikirim hingga baru dikirim sekitar jam 12.20/12.30 (cukup kecewa, ketika di tny sedang dikiirm dr warehouse ke pickup point).

point kedua yg bikin kecewa, sebenernya maunya biru dan dietalase masih ada dan berhasil di checkout. tapi malah dibilangnya yang ready cuman midnight. maaf bgt aku kecewa bgt tapi karna urgent dan udh ngebet bgt jadi gmn lg aku terima midnight nya...

tapi untuk barang di terima dengan baik, berfungsi dengan baik, sinyal juga aman, imei belum di check karna website sedang perbaikan.",chat reponsif kirim molor kirim jam jam kirim kirim jam kecewa tny dikiirm warehouse pickup point point bikin kecewa sebenernya mau biru etalase hasil checkout bilang ready cuman midnight maaf bgt kecewa bgt karna urgent udh ngebet bgt gmn terima midnight nya barang terima fungsi sinyal aman imei check karna website baik,5,positive
"kedua kalinya beli barang disini. Fast respon, komunikatif, barangnya sesuai dengan yang dicantumkan. hp nya berfungsi dengan baik. recommended!!!!",kali beli barang fast respon komunikatif barang sesuai cantum nya fungsi recommended,5,positive
"ke ujung timur Indonesia dengan aman, tersegel rapi, ori, keren lah 👌🏻",ujung timur indonesia aman segel rapi ori keren,5,positive
Barang bener2 ori dan ada haransi dan asuransi fisik. pengiriman juga cepat sekali,barang bener ori haransi asuransi fisik kirim cepat,5,positive
"Alhamdulillah udah sampai dengan selamat, adminnya ramah dan ngingetin suka ada modus tuker unit, alhamdulillah hp nya ori 100%",alhamdulillah udah selamat adminnya ramah ngingetin suka modus tuker unit alhamdulillah nya ori,5,positive
"mendarat dengan selamat, bagus, masih segel greenpeel, mantap seller",darat selamat bagus segel greenpeel mantap seller,5,positive
"Amanah. Barangnya terpercaya. Dapet ID/A . Seller respon cepet, sabar.",amanah barang percaya dapet ida seller respon cepet sabar,5,positive
"sempat terkendala pengiriman (telat 2 hari), tapi kualitas servis oke (respon cukup memuaskan), dan kualitas barang oke (semoga awet), overall terpuaskan 👌🏻",kendala kirim telat kualitas servis oke respon muas kualitas barang oke moga awet overall puas,5,positive
barangnya bagus sesuai adminnya juga fast respon bangett jadi ga khawatir tapi lumayan yah pengirimannya agak lama,barang bagus sesuai adminnya fast respon bangett khawatir lumayan yah kirim,5,positive
"adminnya ramah bgtt😭😭 terus greenpeel dan emg beneran barangnya ori oyy kodenya juga PA/A pokoknya aku mau ngeracun kalian yg mau beli bisa disini trusted bgtt amanah patonah pokoknya
sok belii disini gausa takut",adminnya ramah bgtt greenpeel emg beneran barang ori oyy kode paa pokok ngeracun beli trusted bgtt amanah patonah pokok sok beli gausa takut,5,positive
trust it bgt alhamdulillah sampai dengan selamat seneng bgt,trust bgt alhamdulillah selamat neng bgt,5,positive
"barang masih segel dtg barang cepat 2,3hari admin nya baik selalu merespon dengan baik makasihh",barang segel dtg barang cepat admin nya merespon makasihh,5,positive
Barang Ori. Produksi 2022. Aman dari isu green screen 😊,barang ori produksi aman isu green screen,5,positive
"barangnya tentu aman dan garansi resmi. Req kode PA/A dikirimnya SA/A but its ok. 
Pengemasannya tuwebel banget dijamin aman 👍🏻 
sempet ragu juga buat order via online, tapi tokonya amanah dan trusted. Adminnya juga ramah. Thankyou seller 🤩",barang aman garansi resmi req kode paa kirim saa but its emas tuwebel banget jamin aman sempet ragu order via online toko amanah trusted adminnya ramah thankyou seller,5,positive
"barang ori, cuman agak lama yah hari libur juga sih...overall puas sama barangnya",barang ori cuman yah libur sihoverall puas barang,5,positive
puas banget belanja di toko ini seller resmi ****** terus dapet proteksi kerusakan juga pengirimannya juga sangat cepat rekomen banget belanja di toko ini oh ya sellernya juga ramah banget,puas banget belanja toko seller resmi dapet proteksi rusa kirim cepat rekomen banget belanja toko sellernya ramah banget,5,positive
"barang bagus, seller ramah, pengiriman cepat",barang bagus seller ramah kirim cepat,5,positive
garansi resmi dan murceee dpt harga pas 7.7. barang bagus dan suka bangeeet. minta garansi ibox yg PA/A tp ternyata gak ready jd dikirim yg GDN. but ok. thank you!!!!,garansi resmi murceee dpt harga pas barang bagus suka bangeeet garansi ibox paa gak ready kirim gdn but thank you,5,positive
"Wahh mantapp siii, beli pengiriman instan cepet banget, gak ampe 2 jam,
Recomend sekali gan, Original iBox, Imei Indo, Garansi resmi iBox. 🤩🤩🤩",wahh mantapp siii beli kirim instan cepet banget gak ampe jam recomend gan original ibox imei indo garansi resmi ibox,5,positive
"bener² bagus barangnya original, pengiriman cepat, thanks seller",bener bagus barang original kirim cepat thanks seller,5,positive
"Barang dateng dengan selamat dan mulus, sempet deg2 kan karena barang nya restock, tp seller nya cukup respon jadi tenang😁🥰",barang dateng selamat mulus sempet deg barang nya restock seller nya respon tenang,5,positive
"Pengemasan rapih barang sampai dg aman packingnya tuebel bgt, sempet agak takut krn pertama kali beli hp online tp alhandulilah aman via kurir grab cpt malam ordes besok sampai. hp nya berfungsi dg baik dpt yg id/a tp okay lah terjamin utk seller nya fast resp syekalih jam brp pun chat di bls saat itu jg. semoga awet pertahankan ya seller thanku",emas rapih barang aman packingnya tuebel bgt sempet takut krn kali beli online alhandulilah aman via kurir grab cpt malam ordes besok nya fungsi dpt ida okay jamin utk seller nya fast resp syekalih jam brp chat bls moga awet tahan seller thanku,5,positive
"first use iphone, overall sangat suka. untuk layanan dari ismile juga keren banget, cukup sehari sudah sampai👍🏻🔥",first use iphone overall suka layan ismile keren banget hari,5,positive
"Barang dijamin ori, dapat garansi ****** GDN. Pengiriman aman pakai instant.

Btw saya juga pakai garansi Tokopedia, baik produk maupun pengiriman. 
Agar bisa klaim jika mengalami kendala.",barang jamin ori garansi gdn kirim aman pakai instant btw pakai garansi tokopedia produk kirim klaim alami kendala,5,positive
"Barang berfungsi dengan baik, pengiriman cepat",barang fungsi kirim cepat,5,positive
"agak bermasalah sm ekpedisi yg rekomendasi dari tokpednya. alamat di lampung tak sampek ke jambi. alhasil semingguan lebih baru diterima. 
tp masyallah bgt admin tokonya ramah pol walaupun tiap hari bener2 chat admin tokonya, tp adminya tetep sabar 😭😭  Alhamdulillah barang sampai dgn aman dan gk ada kerusakan",masalah ekpedisi rekomendasi tokpednya alamat lampung sampek jambi alhasil minggu terima masyallah bgt admin toko ramah pol bener chat admin toko adminya tetep sabar alhamdulillah barang dgn aman rusa,5,positive
"Packing aman, seller amanah, produk original Apple, sesuai request ID/A, warna midnight ga pernah ga keren, servis admin ramah swekaleee pelayanannnyaaa.. thankyou lahhh pkoknyaa!",packing aman seller amanah produk original apple sesuai request ida warna midnight keren servis admin ramah swekaleee pelayanannnyaaa thankyou lahhh pkoknyaa,5,positive
"dapat barang ori pa/a👍💯, pengiriman cepat",barang ori paa kirim cepat,5,positive
"mantap barang sampai dengan selamat.
dapat garansi resmi ******* lumayan dapat free asuransi all risk 1 tahun",mantap barang selamat garansi resmi lumayan free asuransi all risk,5,positive
Original segel. Sat set langsung kirim. Mantap,original segel sat set langsung kirim mantap,5,positive
"barang aman sampai kalsel ,lumayan lah 5 hari baru sampai, barang ori segel ... jangan ragu beli disini sangat recomended",barang aman kalsel lumayan barang ori segel ragu beli recomended,5,positive
"Barang Resmi dapet yang TAM. Admin sangat membantu sampai barang diterima. 
Terimakasih",barang resmi dapet tam admin bantu barang terima terimakasih,5,positive
"packing bagus, sampai dengan selamat.
masih segel dan original.
terima kasih untuk seller...",packing bagus selamat segel original terima kasih seller,5,positive
"Thank you seller, barang ori 1000000% kode sesuai, imei aman, garansi aman, thank you juga buat bonus tg sama casenya, admin responsif, cuma pengiriman jne lama bgttttttt. (Salah pilih kurir) Makasih banyak pokoknya!!!!!!!🫡 yg mau beli gass langsung, dijamin trusted.",thank you seller barang ori kode sesuai imei aman garansi aman thank you bonus casenya admin responsif kirim jne bgttttttt salah pilih kurir makasih pokok beli gass langsung jamin trusted,5,positive
"bagus, barang ori dapet yg SA/A, Semoga awet",bagus barang ori dapet saa moga awet,5,positive
"Diterima dengan baik dan aman, seller komunikatif dan responsif. produk original garansi resmi. dapat garansi ******* bisa claim garansi ganti unit baru periode setahun. mantap pokoknya. perdana pakai IOS semoga bisa segera beradaptasi. overall sih puas dapat harga terjangkau. terima kasih banyak seller!!!",terima aman seller komunikatif responsif produk original garansi resmi garansi claim garansi ganti unit periode tahun mantap pokok perdana pakai ios moga adaptasi overall sih puas harga jangkau terima kasih seller,5,positive
"Barang masih disegel, pengirimannya jugaa cepat dan aman, adaa garansi resminya jugaa. bagusss pokoknyaa",barang segel kirim jugaa cepat aman adaa garansi resmi jugaa bagusss pokoknyaa,5,positive
"Respons cepat, barang sesuai, segel orignal apple Indonesia GDN, harga termurah.
Sudah dicoba 3 hari aman, semoga awet.

Trimakasih, sukses selalu ismile dan toped.",respons cepat barang sesuai segel orignal apple indonesia gdn harga murah coba aman moga awet trimakasih sukses ismile toped,5,positive
"Pengiriman super aman dan cepat, admin fast respon dan dapet garansi eraphone 😁🙏 Harganya lumayan jauh dari di offline store, kurangnya hanya ga bisa COD tapi dapat asuransi pengiriman. Bakal langganan dan bakal rekomendasiin ke temen dan keluargaa. Bestt!!!ya",kirim super aman cepat admin fast respon dapet garansi eraphone harga lumayan offline store kurang cod asuransi kirim langgan rekomendasiin temen keluargaa besttya,5,positive
barang original. sampai dengan aman. fast respond CSnya,barang original aman fast respond csnya,5,positive
Alhamdulillah. ..pengiriman cepat dan amanah .meski awalnya sedikit raguu,alhamdulillah kirim cepat amanah raguu,5,positive
"Garansi mantap, fitur asli dan lengkap semuanya hpnya ori dan tdk ada kendala aman pokoknya, pengiriman cepat. Ada kartu garansi dan segel hijau serta segel layarnya semua aman suka banget beli disini sudah cari kemana2 dan akhirnya pilih toko ini luar biasa terpercaya dan adminnya fastrespon. Sdh cek fisik semuanya aman cek coverage aman BH 100% smoga awet hpnya hehe tpi ada satu kekurangan ga dapat bonus huhu padahal udah berharap dikasi sma adminnya mana minta PA/A tpi dikasi ID/A ga papa sama ajah cuma agak sedih mana ga ada cashback dll smoga nanti bonusnya nyusul krn di deskripsi ada bonusny🙏🥹 aintinya smua bagus penjlasannya jelas Terimakasih bnyak yah min 🙏",garansi mantap fitur asli lengkap hpnya ori tdk kendala aman pokok kirim cepat kartu garansi segel hijau segel layar aman suka banget beli cari mana pilih toko percaya adminnya fastrespon sdh cek fisik aman cek coverage aman smoga awet hpnya hehe tpi kurang bonus huhu udah harap kasi sma adminnya paa tpi kasi ida papa ajah sedih cashback dll smoga bonus nyusul krn deskripsi bonusny aintinya smua bagus penjlasannya terimakasih bnyak yah min,5,positive
"seller amanah,wlpun pgiriman lbh 1 hari dr estimasi tdk mslh,,segel & resmi,sdh cek smua & berfungsi normal,semoga awet",seller amanahwlpun pgiriman lbh estimasi tdk mslhsegel resmisdh cek smua fungsi normalsemoga awet,5,positive
"sesuai pesanan, tiba tepat waktu barang ori garansi ibox, senenggg cakep bgt bgt pokonyaaaa😍😍",sesuai pesan barang ori garansi ibox senenggg cakep bgt bgt pokonyaaaa,5,positive
"Mantap, seller komunikatif dan amanah,, the best",mantap seller komunikatif amanah the best,5,positive
"Dapet batch okt 2021 (PA/A), seller responsif komunikatif, bahkan ngasih awareness saat pengiriman gojek instans",dapet batch okt paa seller responsif komunikatif ngasih awareness kirim gojek instans,5,positive
Barang masih segel dan pengiriman cepat. Kurir ramah,barang segel kirim cepat kurir ramah,5,positive
Seperti biasa puas belanja di toko ini adminnya ramah dan gercep. Ud 3x beli iPhone disini dan semuanya asli.dpt cashback juga,puas belanja toko adminnya ramah gercep beli iphone aslidpt cashback,5,positive
"Dapet garansi GDN mantap, barang ori semua berfungsi dengan baik.. Overall ok 
⭐️⭐️⭐️⭐️⭐️",dapet garansi gdn mantap barang ori fungsi overall,5,positive
"Berfungsi dengan baik, pengiriman cepat. 
cakeep",fungsi kirim cepat cakeep,5,positive
Alhamdulillah puas banget barang 100% original full segel 👍 rekomen banget buat yg ragu beli iphone original di ecommers di sini tempatnya.. bubble warpnya tebel banget dan rapi pengiriman cepat dan respon penjual yg ramah.✌️😁👍👍,alhamdulillah puas banget barang original full segel rekomen banget ragu beli iphone original ecommers tempat bubble warpnya tebel banget rapi kirim cepat respon jual ramah,5,positive
"barang tersegel dan kemasan rapi. 
dikirimkan versi sa *******",barang segel kemas rapi kirim versi,5,positive
"Barang bagus, sesuai pesanan, warna sesuai, penjual fast respon. mantap dan amanah",barang bagus sesuai pesan warna sesuai jual fast respon mantap amanah,5,positive
"semuanya bagus dengan pengiriman yang sangat cepat, dan cs yang sangat ramah",bagus kirim cepat ramah,5,positive
"barang original dan penjual ramah, next pasti beli disini lagi🥰",barang original jual ramah next beli,5,positive
"Seller jujur dan terpercaya, semoga menjadi berkah dan semakin sukses. Barang Ori seauai janji. Sudah saya rekomendasikan ke Rekan lainnya",seller jujur percaya moga berkah sukses barang ori seauai janji rekomendasi rekan,5,positive
"barang bagus sesuai pesanan, asli original kak",barang bagus sesuai pesan asli original kak,5,positive
"mantap , seller dan admin fastresp , pengiriman cepat dan aman.",mantap seller admin fastresp kirim cepat aman,5,positive
"Mantap pengirimannya aman, adminnya ramah dan cepat tanggap👍👍",mantap kirim aman adminnya ramah cepat tanggap,5,positive
"Mantappp bos kuu
makasih bonus case dan tempered glass nya",mantappp bos kuu makasih bonus case tempered glass nya,5,positive
"Barang Ori
pengiriman cepat
rekomen banget udah 3 kali beli disini",barang ori kirim cepat rekomen banget udah kali beli,5,positive
Barang masih disegel dan berkualitas baik,barang segel kualitas,5,positive
"barang bagus, semoga kualitasnya juga terjamin, pelayanan cepat 🎉",barang bagus moga kualitas jamin layan cepat,5,positive
barang original.. pengiriman cepat.. seller baik... agak deg degan dikit pas pesen.. tp alhmdlh toko nya amanah... best pkonya,barang original kirim cepat seller deg degan dikit pas sen alhmdlh toko nya amanah best pkonya,5,positive
Barang Original (bukan inter) puas banget,barang original inter puas banget,5,positive
"Asli ini mah real no fake fake, barang resmi (saya request region PA) dan hp lancar jayaa setelah di aktifkan sesuai deskripsi toko dan review2 pembeli lainnya kokk. Thanks seller maapkeun jika saya rada bawel yaa🙏🏻 semoga barang aman2 teruus kita coba pake dulu 7 hari sesuai garansi toko yaaaa👍🏻",asli mah real fake fake barang resmi request region lancar jayaa aktif sesuai deskripsi toko review beli kokk thanks seller maapkeun rada bawel yaa moga barang aman teruus coba pake sesuai garansi toko yaaaa,5,positive
"mantaf, garansi resmi tpi bukan pa/a kode ibox
tpi gatau kedepannya, ini garansi gdn ****** kode sa/a
semoga awet dan aman2 aja..",mantaf garansi resmi tpi paa kode ibox tpi gatau depan garansi gdn kode saa moga awet aman aja,5,positive
Barang sesuai pesanan. Sudah dipakai seminggu jalan aman,barang sesuai pesan pakai minggu jalan aman,5,positive
"Pembelian ke dua, untuk jatah karyawan berprestasi.  So far Imei dll aman.",beli jatah karyawan prestasi far imei dll aman,5,positive
"Barang bagus.. sesuai, pngiriman cepat dan admin responnya cepat.. makasih",barang bagus sesuai pngiriman cepat admin responnya cepat makasih,5,positive
"barang aman  👍👍
admin super ramah dan sangat membantu ❤️",barang aman admin super ramah bantu,5,positive
"pengiriman cepat.
barang original
pokoknya rekomen",kirim cepat barang original pokok rekomen,5,positive
"Barang sampai dengan aman dan selamat. Harga paling waras untuk cari iphone 13, mantap",barang aman selamat harga waras cari iphone mantap,5,positive
"Mantap …..
Auto repeat order..
Garansi aktif 1 th..",mantap auto repeat order garansi aktif,5,positive
"Barang masih disegel dan aman. Imei, garansi, hp muluuus krn memang new jg sih. pkknya mantap, pesan malam lalu pagi sudah dikirim jam 11 kurang sudah sampai. Ga sampai satu jam👍🏻👌🏻",barang segel aman imei garansi muluuus krn new sih pkknya mantap pesan malam pagi kirim jam jam,5,positive
"barang Topp banget, garansi GDN sesuai request, keren banget dah ni seller, saya promosikan ke teman². Pengiriman Paxel juga keren banget sehari nyampe, pagi2 dah dianter, top.",barang topp banget garansi gdn sesuai request keren banget dah seller promosi teman kirim paxel keren banget hari nyampe pagi dah anter top,5,positive
Alhamdulillah tokonya amanah.. barang asli PA/A .. makasih semoga awet.,alhamdulillah toko amanah barang asli paa makasih moga awet,5,positive
"Sesuai order, barang diterima dalam kondisi baik dan normal,,,moga tidak ada kendala.
Terimakasih🙏",sesuai order barang terima kondisi normalmoga kendala terimakasih,5,positive
Untuk sejauh ini baguss dan ori dapat kode PA,baguss ori kode,5,positive
"barang oke, pelayanan oke, pengiriman aman sampai tujuan. mantab 👍",barang oke layan oke kirim aman tuju mantab,5,positive
"Terimakasih, Produk Sangat rapih dan packing kayu walupun terpisah, tapi pengamanan tetap double packing",terimakasih produk rapih packing kayu walupun pisah aman double packing,5,positive
"tokonya udah official dan terjamin, gak perlu ragu lagi biar bintang dan ulasan yang berbicara.... sisanya semiga awet.. sukses terus gan",toko udah official jamin gak ragu biar bintang ulas bicara sisa semiga awet sukses gan,5,positive
Penjual respon👍brg original PA/A.pokoknya joss,jual responbrg original paapokoknya joss,5,positive
"good lah produk ori, sampai dengan aman dan selamat",good produk ori aman selamat,5,positive
"gilak, sempet deg2an karna belom pernah beli iphone secara online selain di digimap atau iBox. ternyata seller iSmile sangat sangat sangat rekomend dah.. dpt yg SA/A (GDN) gpp. dpt extra perlindungan dari GDN juga lebih puas, ga takut2 amat kalo amit2 jatuh pecah lcd atau backdoor glassnya. mantap bener. thanks seller iSmile 👍🏽👍🏽👍🏽",gilak sempet degan karna bom beli iphone online digimap ibox seller ismile rekomend dah dpt saa gdn gpp dpt extra lindung gdn puas takut kalo amit jatuh pecah lcd backdoor glassnya mantap bener thanks seller ismile,5,positive
"Mantap jadi iphone pertama saya, moga awet ya ampe 10 tahun kedepan 😁💪",mantap iphone moga awet ampe depan,5,positive
"barang masih di segel ketat, sesuai pesanan.
top markotop",barang segel ketat sesuai pesan top markotop,5,positive
mantap puas belanja dsini seller amanah sangat ramah dan komplit,mantap puas belanja dsini seller amanah ramah komplit,5,positive
"Garansi resmi 😎😎😎
Kerennn
Terpercaya",garansi resmi kerennn percaya,5,positive
Barang sampai dengan baik. Dapat kode unit PA/A. Sudah ditest dan mulus. Semoga awet. Terima kasih seller. Sukses selalu,barang kode unit paa ditest mulus moga awet terima kasih seller sukses,5,positive
"Double kill !! 
Awalnya ragu karna blm pernah beli hp online tapi ternyata adminnya baik n sabar banget meskipun kita bawelin. Thanks iSmile barangnya dijamin original, bisa request ibox/gdn/digimap. Packingnya tebel, The bestt pokokeee⭐️⭐️⭐️⭐️⭐️⭐️",double kill ragu karna blm beli online adminnya sabar banget bawelin thanks ismile barang jamin original request iboxgdndigimap packingnya tebel the bestt pokokeee,5,positive
"jagooo barangnya dah dateng, masih baru dan berfungsi baik, makasii",jagooo barang dah dateng fungsi makasii,5,positive
"produk bagus semuanya aman toko trusted, cuma ekspedisi nya yg bkin kesel sicepat aduh khawatir barang mahal lama nyampe nya",produk bagus aman toko trusted ekspedisi nya bkin kesel sicepat aduh khawatir barang mahal nyampe nya,5,positive
"Thank youu barang belum dites, tapi masih tersegel dengan rapih. Kalau sudah dibuka akan ditambahkan lagi reviewnya. Karena buat kado jadi nunggu orangnya yang buka. Terimakasih",thank youu barang tes segel rapih buka reviewnya kado nunggu orang buka terimakasih,5,positive
"Baru ngasih ulasan karena HP dicoba dulu dan sampai saat ini baik-baik saja..
Barang datang dalam keadaan di segel dan bergaransi resmi, admin gercep langsung dikirim.. 
Jangan ragu beli di Ismile",ngasih ulas coba baikbaik barang segel garansi resmi admin gercep langsung kirim ragu beli ismile,5,positive
"kalau bisa nilai sampe bintang 10, bintang 10 untuk toko iniii. sempet khawatir karna liat ada komen udah req PA/A tapi yang dikirim tetep SA/A. ini aku req PA/A yang sampai juga Alhamdulillah PA/A, padahal aku lupa tulis note hanya req melalu chat tapi adminnya gercep bantu tulis note. terimakasih banyak untuk team ismile sukses selalu",nilai sampe bintang bintang toko iniii sempet khawatir karna liat komen udah req paa kirim tetep saa req paa alhamdulillah paa lupa tulis note req lalu chat adminnya gercep bantu tulis note terimakasih team ismile sukses,5,positive
"awalnya ragu sih buat co iphone selain di 3 reseller resmi, ternyata ini trusted bgtt, kebetulan aku dpt kode yg SA/A👍🏼👍🏼 packaging jg aman bgt walaupun gapake kayu tp bubble wrapnya superrr tebel dan jd gakeliatan barang mahal bisr terhindar dr kurir2 nakal",ragu sih iphone reseller resmi trusted bgtt dpt kode saa packaging aman bgt gapake kayu bubble wrapnya superrr tebel gakeliatan barang mahal bisr hindar kurir nakal,5,positive
Respon adminnya cepet dan edukatif untuk yg kurang paham tentang iphone.,respon adminnya cepet edukatif paham iphone,5,positive
